Fish_Individual_ID,Fork_Length,Total_Length,Round_Weight,Sex_ID,Assessed_Fish_Age,Assessed_Age_Confidence
700125587,470,510,1767,,18,3
700121169,256,270,233,2,6,7
700124745,202,224,106,2,9,7
700084854,231,250,155,4,3,8
700097913,363,389,500,2,5,9
174377,342,360,360,2,3,8
700058259,401,427,695,2,4,9
104542,206,230,72,2,3,7
117302,315,350,292,1,6,8
1400077918,465,510,1100,1,9,6
1400060943,460,490,725,4,5,7
700139296,327,369,359,2,13,6
1400065512,302,333,260,2,10,7
700127479,792,832,3610,2,8,5
700032651,377,403,568,4,4,9
700083295,321,363,420,2,4,8
700052617,406,406,388,1,7,8
700139799,200,212,125,4,6,7
700038314,324,346,331,2,6,6
700118958,537,565,1374,2,12,8
700127076,610,650,1385,2,7,6
700034303,377,396,1000,,7,8
700045228,364,405,562,1,7,6
700047972,324,347,354,1,5,8
700103168,205,215,130,2,3,9
160772,238,248,119,1,4,9
700035582,526,559,950,4,5,5
700114564,511,542,1600,1,8,8
700096236,317,327,438,2,2,7
700030959,545,590,2221,,13,6
700054360,167,180,54,,2,8
700064612,477,506,978,2,9,9
1400055631,368,405,500,1,4,7
74370,415,429,750,1,4,7
159225,330,350,300,2,10,8
700056090,410,438,739,2,7,9
700058418,516,542,1407,2,7,9
700136387,137,142,36,4,3,9
109084,460,490,550,2,3,7
700097120,336,361,405,4,7,9
700073188,469,495,1267,2,9,9
700103461,217,230,137,2,5,9
105199,524,552,680,2,5,6
700142230,462,494,1527,,7,7
700141163,339,363,383,2,7,9
125593,330,344,425,1,3,7
700046277,225,242,88,4,4,8
700062576,189,204,60,,2,8
700042655,153,162,49,,5,6
1400011507,243,260,110,2,1,3
700099914,460,480,1400,1,4,6
700042127,436,490,884,2,9,6
700096868,453,487,1320,4,12,6
700119758,475,508,989,1,11,8
700091358,935,984,5212,4,13,3
700082633,427,456,704,1,2,6
700087089,314,336,305,1,5,9
700077450,332,351,335,2,3,9
700061611,439,485,1316,,16,4
700040863,409,431,794,2,3,9
117306,317,357,290,2,9,6
78106,344,385,420,2,7,6
700137060,466,495,975,2,8,9
700081113,186,200,64,2,2,9
700036720,314,330,277,2,9,7
700036295,506,535,1578,2,9,8
700104738,460,488,1034,2,10,9
700104995,222,238,97,4,2,9
700052643,409,451,834,1,13,7
700116676,358,385,,4,10,6
700103915,515,551,847,2,6,5
700066273,190,200,55,4,4,9
700063261,245,257,135,1,1,8
700131859,388,410,574,2,8,8
700118320,525,555,1367,2,12,9
1400082294,146,155,50,2,1,8
700112235,428,451,820,2,6,9
700081411,427,427,445,,5,8
109867,521,550,950,1,5,7
700141433,397,427,723,1,13,6
700044298,431,457,1097,4,9,6
700094829,221,235,95,4,2,9
700055085,328,346,317,4,3,9
700057183,514,545,1000,2,3,9
84077,464,497,1350,1,18,5
700060381,320,364,374,2,11,7
700114480,190,200,101,4,4,9
700074997,420,480,,,7,8
700052340,545,603,1550,2,19,6
124475,382,430,610,1,9,7
700093073,327,347,577,,3,8
700087858,412,442,718,2,12,8
700123605,447,480,1015,2,6,8
700078759,577,609,950,2,6,7
700033432,447,501,1261,1,23,4
1400071704,232,244,150,4,1,9
156942,189,200,53,4,1,9
700113148,455,508,936,4,10,7
700113453,434,486,1265,2,26,6
1400056848,469,499,1230,2,4,8
700099414,483,530,1182,4,8,7
700117265,413,446,1033,,5,7
700130084,337,364,537,4,7,8
700140792,389,434,838,,6,9
700136377,488,522,730,1,5,7
110894,304,324,290,1,6,8
700061377,299,317,351,4,4,8
66038,,370,550,2,4,8
700094794,613,645,2655,2,10,9
1400054456,312,326,280,1,4,8
700033425,345,392,575,4,14,6
700036877,469,515,1034,1,16,5
74192,377,411,560,2,5,6
105214,486,536,1090,1,10,7
700097603,428,470,1100,1,18,6
700115512,400,426,565,2,15,8
700057097,256,280,205,4,4,8
700063207,399,420,1150,,7,6
700103360,291,309,260,2,2,9
110125,415,432,675,1,8,7
700040750,350,396,552,2,9,6
700139237,230,260,97,2,10,6
700029749,424,470,1090,1,18,7
700047681,271,302,295,,3,9
700036395,440,468,640,1,2,7
700031718,484,515,1580,4,13,5
700135337,505,542,900,1,5,4
1400012382,404,433,600,2,4,7
700054798,290,327,336,2,4,8
700128442,500,535,1777,,15,3
700104882,159,181,50,4,1,9
700078273,654,702,2250,2,22,7
700105050,512,544,1428,2,13,8
700115208,411,440,1003,4,6,7
130383,456,481,1900,1,12,8
700044153,393,421,912,4,9,7
700085581,265,285,180,,3,7
700103537,312,334,296,1,3,9
700030074,414,449,969,,14,5
700105003,388,415,599,2,6,9
700094977,371,387,750,4,6,6
700048363,330,350,361,1,5,9
700055945,630,666,1441,2,9,5
156530,448,479,1095,2,6,9
700121042,285,307,200,1,6,9
700140263,320,341,210,4,2,9
700042994,414,468,817,2,13,6
700052670,506,535,1381,2,6,9
700140907,610,640,1564,2,5,8
80347,722,759,2950,1,7,7
700127362,419,448,827,4,7,9
112571,458,486,980,2,15,9
89425,420,441,925,1,6,9
700040464,246,256,214,,5,7
700141154,375,396,562,2,8,8
700099483,486,513,1149,4,5,9
700040994,331,367,369,2,23,4
700060332,172,194,55,4,2,8
167024,454,486,570,2,3,6
700121900,288,306,272,4,4,8
127466,440,469,702,2,7,8
700052494,356,377,477,1,9,6
700099995,380,404,665,1,5,9
89834,245,262,152,1,2,9
700123100,521,521,898,1,8,7
700039463,504,546,1769,4,14,5
700094579,350,400,512,4,4,7
700034284,425,458,1200,,9,6
700099374,651,691,2400,2,6,6
130194,500,519,1000,1,6,7
123066,313,330,310,1,2,9
700088537,158,170,52,4,2,7
700068759,365,390,521,1,8,9
700075004,320,345,370,2,5,9
94877,536,559,1485,2,14,6
700126795,382,406,548,1,4,9
700060768,505,546,2046,4,16,5
700037004,226,245,158,4,3,7
78094,317,356,310,2,7,6
158511,530,566,965,1,4,7
700106831,252,262,257,4,7,8
700049118,341,361,427,4,3,9
700047812,390,414,971,4,9,7
700053489,450,481,566,2,4,6
1400059299,310,330,276,1,2,8
700110914,214,229,83,4,4,9
700032061,280,300,195,4,4,9
128081,555,585,1150,2,5,5
700067690,306,327,271,1,13,9
700052402,509,560,1622,2,13,7
700032925,434,462,1140,4,11,6
700064509,203,227,94,2,3,7
700039284,536,567,1993,2,8,8
700095081,300,320,269,1,4,9
700030253,462,462,559,,10,8
93912,752,796,3500,1,5,7
700070807,350,376,688,1,5,7
700044655,393,441,816,2,13,7
700094764,352,371,470,2,2,9
700034374,468,524,1692,,3,9
55165,570,619,2560,2,12,7
700074333,329,341,353,4,3,9
90320,570,600,1102,1,3,8
700060127,249,267,144,4,4,9
700040864,521,546,1629,1,7,8
700086295,286,305,229,4,6,8
117460,373,420,600,2,6,6
122767,347,365,600,2,5,9
700117857,322,345,316,2,6,8
700053407,477,534,1536,2,18,6
700114183,595,629,2430,2,12,8
700093686,499,530,1324,1,9,8
700066727,314,334,343,2,14,4
700116561,460,490,1037,2,14,7
700100992,255,277,175,4,3,9
700095742,343,360,372,2,5,9
700117264,400,422,437,1,2,7
161691,540,572,1000,2,7,6
700109702,727,791,5885,1,19,8
700036755,455,490,860,1,10,6
1400052395,515,555,1400,2,11,6
700073537,425,453,1130,,8,6
700097542,195,205,71,4,3,9
700116321,420,464,1234,4,7,6
700136955,430,457,814,1,6,8
700047951,178,194,52,2,2,9
700092174,338,389,574,2,9,8
700113537,529,563,1063,2,5,7
700075979,378,391,610,2,4,7
700094290,440,465,1062,2,4,9
700104471,384,411,520,1,7,7
161804,506,536,1250,2,12,9
700137364,430,451,800,1,7,8
700035338,476,510,1813,2,9,5
700110154,283,303,210,4,3,9
700034568,490,547,1681,4,39,5
1400019469,312,330,255,,9,3
700072128,540,570,1915,2,15,8
171749,515,564,1820,2,9,8
700056888,381,403,809,2,4,8
700088389,445,475,536,4,4,6
700136885,511,544,1555,1,8,7
700072013,932,974,6473,2,17,5
150733,233,249,115,4,2,9
700043687,354,380,457,2,5,9
117685,600,640,3700,2,15,8
700116960,548,582,1665,2,10,8
700125326,450,473,947,2,7,8
700132355,440,466,801,4,15,8
1400017944,664,699,3525,2,21,6
700115669,355,380,443,2,6,9
700142885,544,575,1645,2,8,9
700076969,286,301,230,4,5,9
700122153,413,463,1066,2,8,8
700083126,450,491,1600,1,12,7
700113250,455,510,1314,2,32,2
700081470,600,634,2270,2,11,8
700067642,186,199,48,4,3,9
700113364,188,206,49,2,6,9
700073086,453,479,1068,2,8,8
700124003,248,266,160,2,3,9
700051328,446,483,1346,,6,6
111261,315,338,335,2,4,9
700099563,480,530,1329,4,9,6
700094914,335,361,360,4,5,9
700134534,350,390,408,2,10,7
700039456,441,441,510,2,6,6
700105438,449,490,1181,2,29,7
700093698,489,550,2205,2,18,7
1400075622,241,255,196,2,6,7
700104805,463,503,1513,2,15,6
61755,350,361,590,2,3,8
700111801,366,402,496,1,12,8
126919,290,305,210,1,3,6
700044469,325,344,540,2,5,8
700120423,280,300,230,1,3,9
1400010965,132,139,34,4,1,8
700075982,403,420,820,1,4,7
700045830,410,436,775,2,5,9
700078697,227,244,110,4,2,9
700135323,277,298,318,,4,9
700029109,226,252,143,2,8,8
700131376,570,605,2161,2,12,9
700094481,345,366,436,2,2,9
156410,487,518,1143,2,6,9
700098928,286,302,239,2,6,7
700116197,360,385,493,4,6,8
700060273,185,195,64,4,2,9
700085535,554,588,925,,5,6
700119836,488,544,1854,,19,7
700134567,426,464,1284,,9,7
700075966,398,415,905,1,5,6
700083000,880,930,5450,2,10,6
700086805,420,452,773,2,9,8
700098803,151,171,40,2,3,8
700137537,337,337,272,4,5,9
700087027,390,439,831,,5,9
1400056653,303,321,560,4,4,7
700081478,438,465,900,1,6,9
700071490,400,435,1120,2,6,8
700048438,471,503,703,2,3,6
150552,190,204,,4,2,9
700092659,352,376,633,,6,7
700125772,297,340,303,,5,8
700113844,356,381,603,1,5,8
700044531,267,294,283,2,1,5
700076704,394,420,651,2,6,9
700082271,200,211,99,,3,6
700070190,325,366,494,1,5,9
700078562,415,443,470,1,5,6
700135101,400,447,787,2,13,6
700085505,164,170,59,,3,7
700109483,665,730,4856,1,16,8
1400075697,508,532,1440,2,10,7
700129896,455,480,943,1,14,9
700139055,327,353,301,1,6,8
700064984,203,218,65,4,5,9
700119086,472,504,1186,2,10,9
700043075,223,250,117,1,6,7
700093754,544,577,940,4,4,8
700137520,515,547,1418,1,14,8
700140683,238,269,174,4,2,8
150184,200,214,72,2,1,9
700126922,453,494,1605,4,13,6
170719,462,492,650,1,5,6
700131217,314,332,225,2,6,9
700046261,146,163,45,4,2,7
700094263,246,258,153,1,1,8
700117176,248,276,172,2,3,9
700074301,445,475,647,1,4,6
700130285,275,290,201,4,3,9
700132537,404,430,489,1,9,7
700094749,620,650,3137,2,11,8
1400055413,140,150,40,2,1,7
700045796,458,509,1580,2,6,6
700072379,452,488,1190,2,22,5
700139171,300,338,277,2,14,6
700122504,390,415,675,2,7,8
700057867,312,333,348,4,5,9
700098855,323,349,367,4,6,9
1400056365,148,160,74,2,4,8
700103572,165,174,53,1,2,8
700052150,408,434,747,1,5,9
700068665,532,565,1004,2,5,8
700142060,470,504,703,1,2,7
700113129,540,578,1179,1,4,7
700120569,278,296,218,1,3,9
700052960,339,359,397,2,3,9
700100610,390,419,860,4,6,8
700093144,485,513,1214,1,8,8
1400069713,512,561,1316,2,8,7
73073,302,322,310,1,3,7
700096361,312,323,416,1,2,6
700043885,518,576,1731,1,24,7
700068753,163,175,55,4,1,9
700075839,439,466,812,2,7,9
700106088,466,501,705,2,4,7
700032681,361,400,503,2,9,6
114978,543,572,760,1,5,6
700067725,462,497,1375,4,14,5
700093961,330,351,370,2,2,9
700050142,517,580,1981,2,24,7
80741,346,367,420,1,5,9
700103105,150,158,41,1,2,9
700077192,546,582,1050,1,3,8
700138819,600,633,1321,1,8,8
700115173,480,512,675,1,4,6
700060786,398,435,722,2,22,8
700071755,521,521,929,2,8,6
700043813,497,497,782,1,8,7
700070288,444,474,617,4,5,5
700103375,446,477,1040,1,7,9
700125968,199,221,79,,2,8
700034861,364,398,534,2,15,7
700121549,183,202,50,4,5,7
700086910,226,264,149,4,3,9
700105651,400,426,637,1,13,7
1400086184,218,230,150,2,3,8
170310,142,149,38,1,1,9
700135933,930,989,5580,2,14,2
700110765,669,715,2321,1,6,7
700065604,373,373,331,4,4,9
700069818,556,585,1252,2,5,6
700083424,608,673,1566,2,27,6
700030840,458,515,1514,2,16,6
700032629,506,506,622,4,12,7
700103543,364,388,705,2,3,9
700123306,258,277,157,1,3,9
700072670,394,420,1048,1,6,7
700091614,451,485,1433,,11,7
700131882,322,340,313,4,7,8
700058925,403,429,670,2,4,9
700056563,300,327,289,4,5,9
66234,380,410,500,2,6,7
700055112,565,606,,,5,5
700104781,490,521,1093,2,8,9
700112917,425,472,910,2,19,6
700058392,728,770,2602,2,8,7
700072048,524,548,1720,2,14,8
700059241,396,425,500,4,2,8
149938,200,220,66,2,2,9
700127832,130,138,33,1,3,8
700074540,302,317,250,4,3,9
700052000,409,434,486,4,3,7
700043872,324,361,387,1,6,7
700067852,225,240,93,4,8,9
158837,364,388,500,1,6,9
700085788,474,533,1591,2,19,7
700142900,528,560,1554,2,9,9
700069396,255,273,224,4,3,8
700097931,412,,718,2,5,9
700043836,480,534,1639,1,21,7
700111424,200,222,86,4,3,9
700119732,524,583,2168,,27,8
700101553,514,570,1700,2,14,7
700139575,400,436,608,1,7,7
700067534,290,314,238,4,12,9
700140785,458,495,1342,,14,6
700079382,262,300,200,2,10,8
700136508,440,470,878,2,8,8
700097123,431,466,1400,4,7,6
700137658,466,464,992,2,7,8
700094726,545,577,1251,1,4,6
109564,358,380,487,1,5,9
112369,638,679,1770,2,6,7
700123048,204,233,100,2,3,9
59520,480,530,1200,1,6,7
111130,297,317,253,1,4,9
700096119,400,429,975,4,4,8
700085318,465,510,1617,2,11,4
700133319,276,286,311,,7,6
700045375,449,502,1069,1,21,5
700141714,374,407,788,,11,6
700133789,235,250,126,1,3,7
156107,402,424,650,2,8,9
700070394,224,248,149,4,2,9
700139383,205,231,21,4,7,7
700120156,322,344,294,2,4,9
700075128,455,482,592,1,2,9
700132661,356,406,564,1,20,6
109881,500,530,550,1,5,7
700129553,440,471,1379,4,12,5
93861,710,748,2450,2,9,6
77586,408,435,675,1,8,8
53502,141,155,26,2,1,3
700038483,272,291,209,2,3,9
71455,392,410,770,2,5,9
700067780,280,316,235,2,8,7
175172,180,190,55,4,1,8
700113470,557,611,2126,1,15,8
700130072,218,235,89,4,3,9
700116954,325,343,381,4,4,9
700112415,379,402,584,1,6,8
700116692,369,406,822,4,16,5
700132082,608,638,2348,2,14,8
700088041,414,447,732,,11,8
700135182,415,415,391,1,8,8
700142770,253,275,251,4,3,8
700123598,465,501,1057,1,6,8
1400058053,370,390,740,,7,6
700065333,360,406,643,2,25,8
700101313,431,480,1225,1,14,4
700052874,521,546,1225,1,20,8
700038304,412,440,629,2,13,7
700142213,350,375,258,1,3,8
73676,349,368,660,1,6,7
700033503,410,438,955,,6,7
700039358,348,385,448,2,12,7
700040697,205,216,104,,9,6
700044964,396,460,821,2,13,5
103708,394,420,690,2,4,9
700040192,237,248,190,,6,7
1400038064,284,305,245,1,4,5
700057201,343,384,447,1,6,8
700109090,488,520,701,1,5,6
700107221,254,271,151,2,3,9
700065169,351,403,662,1,12,9
700095329,438,466,819,2,7,8
700048690,483,508,1083,2,9,8
700133640,643,686,1940,1,7,5
104384,200,214,79,2,3,9
700046543,138,154,35,4,2,5
700071459,422,457,559,1,4,8
99262,324,342,310,2,4,9
1400064128,433,447,1510,,11,7
700048191,375,423,475,2,12,7
700043889,524,587,1753,1,33,6
700125974,325,362,458,,7,8
700064714,440,468,808,1,12,9
700114240,486,515,1000,2,10,9
700041011,210,235,94,1,4,8
168371,240,257,130,2,2,9
1400079690,360,382,450,1,2,9
700084557,512,543,840,,3,6
102571,252,271,138,2,2,8
108325,318,341,326,1,5,8
700098056,486,543,2050,1,8,6
700093715,445,472,846,2,6,9
700142582,330,353,357,4,5,9
1400076716,335,355,380,2,6,7
700074330,305,320,255,4,3,9
158337,356,375,440,1,4,9
700052045,435,469,1257,2,9,7
700051588,404,425,705,2,5,9
700079857,432,454,899,2,6,8
700087509,471,503,1060,1,12,7
700067665,353,374,487,1,10,9
700031070,172,194,53,4,2,9
700107176,198,211,77,2,2,9
700074784,270,305,215,4,4,9
700079924,225,240,115,2,2,9
700108296,592,622,1935,2,15,8
1400059411,319,339,300,2,2,8
700118860,581,600,1912,2,11,6
152630,222,272,113,1,5,8
61346,474,524,1200,2,12,7
700052541,382,382,360,1,6,6
163642,233,245,165,1,3,9
700093690,602,602,1542,2,7,7
700092122,447,475,738,4,3,8
61998,372,380,670,2,5,5
700047956,460,511,1389,2,24,3
700117326,421,441,1248,4,12,8
111264,480,510,1055,2,5,9
700084395,430,430,502,4,8,5
700113776,296,321,395,4,4,7
1400038284,236,255,160,2,3,6
700109845,352,380,560,4,7,8
700032478,417,469,1016,2,16,7
700107185,391,416,577,1,6,9
700137787,550,582,1367,1,22,7
1400087018,224,232,160,1,2,8
700143065,574,637,1924,1,21,6
700029108,222,247,136,2,9,5
74392,419,446,920,2,6,8
700035217,238,255,122,1,2,9
700060312,414,462,962,2,28,5
700131295,414,440,416,4,2,9
700132646,600,641,1318,2,6,6
62119,392,410,815,2,4,7
700082787,354,378,490,1,8,7
700046063,209,220,140,2,5,8
700030659,214,241,114,2,5,7
700094526,317,356,333,1,9,5
1400088351,430,455,800,2,4,9
700110400,411,440,714,1,3,9
700140430,321,363,450,2,8,7
700088663,384,412,640,2,5,9
700040679,622,654,1763,4,5,8
700068993,424,471,1022,1,16,9
700037589,504,552,1303,1,6,6
700042954,492,492,987,,9,6
700039394,495,524,1329,2,6,9
123345,297,328,215,2,5,8
700042810,244,275,,1,4,6
700073235,462,493,608,4,5,6
77578,78,82,7,2,0,8
700038939,218,232,100,4,1,9
109878,522,550,800,1,5,7
700143053,660,695,2038,2,7,7
700140612,195,220,77,4,2,9
700061498,733,778,,,12,6
700051340,321,369,526,2,6,6
700082617,264,279,187,4,3,9
90713,200,210,56,1,1,9
700030343,229,256,130,4,5,7
700050516,395,423,638,1,5,9
700063014,619,655,2490,1,19,6
700056947,215,242,101,2,7,6
700057280,338,385,421,2,14,7
700074007,435,491,1250,1,16,5
700058869,373,391,518,1,4,8
700051478,361,382,495,1,6,9
700057771,291,310,280,4,7,8
700059295,494,524,1638,2,4,9
153533,373,399,610,1,7,9
1400052827,122,127,15,4,1,9
153636,532,562,1750,2,16,8
167375,442,492,850,2,13,8
700070570,385,410,656,4,5,9
700058776,341,358,701,2,7,8
74036,240,255,188,1,4,8
700095071,665,706,2014,2,5,7
700128520,275,292,191,2,4,8
103248,376,402,640,2,4,9
700092957,229,240,178,,6,7
700083348,343,378,606,2,17,5
700121056,908,956,5209,2,12,6
700098866,231,249,157,,3,8
700122494,325,350,376,1,6,8
700062659,295,319,280,,3,8
700049986,340,360,431,4,5,9
700133675,144,161,27,4,2,9
700101345,380,380,390,4,8,7
102668,306,325,284,1,3,8
700116881,481,517,744,2,3,6
700136382,190,212,70,2,2,9
700117758,307,347,319,1,7,8
1400061209,641,702,2800,1,11,4
700073465,710,710,808,4,14,6
162713,232,243,160,2,2,8
700058022,500,550,1339,1,13,6
700123384,629,629,1730,1,11,6
700110162,320,339,670,4,4,6
700091299,467,500,1091,2,10,7
700035162,436,469,1334,,6,8
700055287,356,374,830,4,8,7
700035691,480,514,1848,2,15,6
700050908,215,227,269,2,6,6
700070020,256,290,210,4,3,9
163452,460,488,620,1,2,7
700045437,555,626,1950,2,15,7
700099475,480,508,1228,1,6,8
700105772,298,318,210,2,12,4
700116402,355,377,447,1,6,8
700036707,318,345,475,,4,7
700084847,254,273,190,4,3,9
700039049,379,410,808,1,9,6
700105217,460,510,1410,1,15,8
73597,214,224,143,2,3,6
80496,300,313,310,2,3,6
128492,550,580,1100,2,4,7
700050351,500,562,1606,2,15,6
1400055997,448,470,1570,2,11,5
700134514,365,387,545,1,4,7
700087535,405,434,729,1,10,7
700128867,495,520,749,2,7,5
700059145,202,217,60,4,1,9
163651,542,570,2100,1,6,9
700087328,347,370,418,4,7,9
700038473,464,496,1108,2,9,6
109160,480,510,730,2,4,6
83352,428,454,720,1,5,9
700074667,636,668,2551,2,13,7
700069801,415,455,1163,1,9,7
700112164,311,344,477,2,7,8
700044225,225,236,160,,8,9
700054600,265,285,185,4,4,9
700109946,262,287,157,4,3,9
82549,423,465,1260,1,10,6
150833,419,445,820,2,5,9
700066342,305,337,280,2,13,6
700078989,360,400,450,2,8,7
1400020713,379,396,600,2,5,7
1400055193,380,410,600,2,2,8
700042479,547,606,2038,1,12,7
700047422,465,503,598,1,4,5
700033358,260,279,174,4,3,8
700133662,235,252,106,1,4,8
700123335,297,316,340,4,3,7
1400010951,341,360,448,4,2,9
700046416,425,457,1162,,7,6
124822,370,390,650,2,6,9
700137504,315,315,203,2,4,8
700061058,450,500,1261,1,18,7
700052153,452,496,1031,1,7,8
700078550,423,451,847,4,8,8
700079462,571,611,1300,4,6,7
700125815,289,304,174,2,8,6
700118777,425,453,815,2,5,8
700036943,370,426,574,4,7,7
700064295,413,,,4,12,6
700097420,469,496,1077,1,6,9
700043581,410,455,447,2,38,7
700122011,414,468,844,2,15,6
700100787,223,251,115,2,3,9
700137284,735,802,4682,2,17,6
700130672,420,442,740,1,6,9
1400061044,430,460,560,2,2,7
700070924,441,479,1225,2,8,8
700057460,478,520,587,1,12,7
700070371,225,242,150,4,3,6
700090870,372,401,693,4,13,6
1400056854,355,370,850,1,5,8
700098871,213,224,98,4,2,8
156833,477,508,748,2,3,6
700091134,382,413,594,4,7,9
700070977,336,365,629,1,5,7
700052434,307,336,324,1,3,9
700036645,280,296,218,1,4,9
700049586,238,266,127,1,3,9
700038903,361,381,450,2,4,9
700083018,387,419,826,,6,6
700131828,475,523,1539,2,14,7
700079635,384,412,630,2,5,9
700036821,421,456,1012,,13,8
700093146,360,386,508,2,7,8
700119989,218,233,114,4,2,9
700116776,468,510,,,13,6
700049470,518,575,1648,1,16,7
700099476,550,582,1888,2,7,9
150718,499,524,1280,1,10,9
